film_id,nat_title,person_id,person_name,person_role
HR2021_003,Doba uskoka,,Nenad Cvetko,SUP
HR2021_003,Doba uskoka,,Dragan Despot,SUP
HR2021_003,Doba uskoka,,Milan Pleština,MIN
HR2021_003,Doba uskoka,,Mladen Vasary,MIN
HR2021_004,Zora,,Dalibor Matanić,DIR
HR2021_004,Zora,,Nataša Matjašec Rošker,SUP
HR2021_004,Zora,,Boris Isaković,SUP
HR2021_004,Zora,,Trpimir Jurkić,SUP
HR2021_004,Zora,,Livio Badurina,MIN
HR2021_004,Zora,,Edita Karađole,MIN
HR2021_004,Zora,,Mate Gulin,MIN
HR2021_005,Tereza37,,Danilo Šerbedžija,DIR
HR2021_005,Tereza37,,Leon Lučev,SUP
HR2021_005,Tereza37,,Dragan Mićanović,SUP
HR2021_005,Tereza37,,Snježana Sinovčić-Šiškov,SUP
HR2021_005,Tereza37,,Nenad Srdelić,SUP
HR2021_005,Tereza37,,Arijana Čulina,MIN
HR2021_006,Riječki orao,,Dario Lonjak,DIR
HR2021_006,Riječki orao,,Ervin Dubrović,DOC
HR2021_007,Love around the world,,Anđela Rostuhar,DIR
HR2021_007,Love around the world,,Davor Rostuhar,DIR
HR2021_008,Murina,,Antoneta Alamat Kusijanović,DIR
HR2021_008,Murina,,Leon Lučev,SUP
HR2021_008,Murina,,Cliff Curtis,SUP
HR2021_008,Murina,,Milan Štrljić,SUP
HR2021_008,Murina,,Zvona Vucković,MIN
HR2021_009,Zbornica,,Sonja Tarokić,DIR
HR2021_009,Zbornica,,Stojan Matavulj,SUP
HR2021_009,Zbornica,,Nives Ivanković,SUP
HR2021_009,Zbornica,,Marica Vidušić,SUP
HR2021_009,Zbornica,,Alen Šalinović,SUP
HR2021_009,Zbornica,,Vera Zima,MIN
HR2021_009,Zbornica,,Ivana Bakarić,MIN
HR2021_009,Zbornica,,Tamara Šoletić,MIN
HR2021_010,Plavi cvijet,,Zrinko Ogresta,DIR
HR2021_010,Plavi cvijet,,Anja Šovagović-Despot,SUP
HR2021_010,Plavi cvijet,,Alen Liverić,SUP
HR2021_010,Plavi cvijet,,Doris Šarić-Kukuljica,SUP
HR2021_010,Plavi cvijet,,Arijana Čulina,SUP
HR2021_010,Plavi cvijet,,Mira Bosanac,MIN
HR2021_011,A bili smo vam dobri,,Branko Schmidt,DIR
HR2021_011,A bili smo vam dobri,,Slaven Knezović,SUP
HR2021_011,A bili smo vam dobri,,Milivoj Beader,SUP
HR2021_011,A bili smo vam dobri,,Krunoslav Belko,SUP
HR2021_011,A bili smo vam dobri,,Kristijan Milić,MIN
HR2021_011,A bili smo vam dobri,,Goran Navojec,MIN
HR2021_012,Po Tamburi,,Stanislav Tomić,DIR
HR2021_012,Po Tamburi,,Nikola Kojo,SUP
HR2021_012,Po Tamburi,,Branko Uvodić,SUP
HR2021_012,Po Tamburi,,Hrvoje Barišić,SUP
HR2021_012,Po Tamburi,,Primož Petkovšek,SUP
HR2021_012,Po Tamburi,,Milivoj Beader,MIN
HR2020_001,Zagrebački ekvinocij,,Svebor Mihael Jelić,DIR
HR2020_001,Zagrebački ekvinocij,,Ksenija Marinković,SUP
HR2020_002,Stepinac: Kardinal i njegova savjest,,Višnja Starešina,DIR
HR2020_002,Stepinac: Kardinal i njegova savjest,,Ivo Banac,DOC
HR2020_002,Stepinac: Kardinal i njegova savjest,,Ruth Dajč Perl,DOC
HR2020_002,Stepinac: Kardinal i njegova savjest,,Esther Gitman,DOC
HR2020_003,Ribanje i ribarsko prigovaranje,,Milan Trenc,DIR
HR2020_003,Ribanje i ribarsko prigovaranje,,Rade Šerbedžija,LEA
HR2020_003,Ribanje i ribarsko prigovaranje,,Leon Lučev,SUP
HR2020_003,Ribanje i ribarsko prigovaranje,,Inge Appelt,SUP
HR2019_001,Koja je ovo država!,,Vinko Brešan,DIR
HR2019_001,Koja je ovo država!,,Lazar Ristovski,LEA
HR2019_001,Koja je ovo država!,,Daniel Olbrychski,SUP
HR2019_001,Koja je ovo država!,,Dražen Kühn,SUP
HR2019_001,Koja je ovo država!,,Zdenko Jelčić,SUP
HR2019_001,Koja je ovo država!,,Mate Gulin,SUP
HR2019_001,Koja je ovo država!,,Goran Grgić,SUP
HR2019_001,Koja je ovo država!,,Alma Prica,MIN
HR2019_001,Koja je ovo država!,,Vedran Mlikota,MIN
HR2019_001,Koja je ovo država!,,Branko Meničanin,MIN
HR2019_002,Za ona dobra stara vremena,,Eduard Galić,DIR
HR2019_002,Za ona dobra stara vremena,,Zijad Gračić,SUP
HR2019_002,Za ona dobra stara vremena,,Ksenija Pajić,SUP
HR2019_002,Za ona dobra stara vremena,,Mustafa Nadarević,SUP
HR2019_002,Za ona dobra stara vremena,,Miljenko Brlečić,SUP
HR2019_002,Za ona dobra stara vremena,,Ljiljana Bogojević,SUP
HR2019_002,Za ona dobra stara vremena,,Dragan Despot,MIN
HR2019_002,Za ona dobra stara vremena,,Ankica Dobrić,MIN
HR2019_002,Za ona dobra stara vremena,,Ivo Gregurević,MIN
HR2019_003,Mali,,Antonio Nuić,DIR
HR2019_003,Mali,,Ksenija Marinković,SUP
HR2019_004,Posljednji Srbin u Hrvatskoj,,Predrag Ličina,DIR
HR2019_004,Posljednji Srbin u Hrvatskoj,,Jadranka Matković,MIN
HR2019_004,Posljednji Srbin u Hrvatskoj,,Jelena Miholjević,MIN
HR2019_005,Lada Kamenski,,Sara Hribar,DIR
HR2019_005,Lada Kamenski,,Marko Šantić,DIR
HR2019_005,Lada Kamenski,,Nataša Dorčić,LEA
HR2019_005,Lada Kamenski,,Ksenija Marinković,LEA
HR2019_005,Lada Kamenski,,Doris Šarić-Kukuljica,LEA
HR2019_006,Dom,,Dario Pleić,DIR
HR2019_006,Dom,,Alen Liverić,MIN
HR2019_007,Moj dida je pao s Marsa,,Marina Andree Škop,DIR
HR2019_007,Moj dida je pao s Marsa,,Dražen Žarković,DIR
HR2019_007,Moj dida je pao s Marsa,,Nils Ole Oftebro,LEA
HR2019_008,Ufuraj se i pukni,,Ljubomir Kerekeš,DIR
HR2019_008,Ufuraj se i pukni,,Mirela Brekalo,SUP
HR2019_008,Ufuraj se i pukni,,Goran Grgić,SUP
HR2019_008,Ufuraj se i pukni,,Darko Janes,SUP
HR2019_008,Ufuraj se i pukni,,Žarko Potočnjak,MIN
HR2019_008,Ufuraj se i pukni,,Gordana Slivka,MIN
HR2019_009,Duboki rezovi,,Filip Mojzeš,DIR
HR2019_009,Duboki rezovi,,Filip Peruzović,DIR
HR2019_009,Duboki rezovi,,Dubravka Turić,DIR
HR2019_009,Duboki rezovi,,Milivoj Beader,SUP
HR2019_010,Do kraja smrti,,Anđelo Jurkas,DIR
HR2019_010,Do kraja smrti,,Radoslava Mrkšić,SUP
HR2019_010,Do kraja smrti,,Žarko Savić,SUP
HR2019_011,General,,Antun Vrdoljak,DIR
HR2019_011,General,,Mustafa Nadarević,SUP
HR2019_011,General,,Boris Svrtan,SUP
HR2019_011,General,,Ljubomir Kerekeš,SUP
HR2019_011,General,,Ivo Gregurević,SUP
HR2019_011,General,,Sreten Mokrović,SUP
HR2019_011,General,,Armand Assante,MIN
HR2019_012,Tusta,,Andrej Korovljev,DIR
HR2019_012,Tusta,,Rambo Amadeus,DOC
HR2019_012,Tusta,,Zoran Kostić,DOC
HR2019_012,Tusta,,Petar Janjatović,DOC
HR2019_012,Tusta,,Dušan Kojić,DOC
HR2019_012,Tusta,,Zoran Predin,DOC
HR2019_012,Tusta,,Davor Sučić,DOC
HR2019_012,Tusta,,Damir Urban,DOC
HR2019_013,Dnevnik Diane Budisavljević,,Dana Budisavljević,DIR
HR2019_013,Dnevnik Diane Budisavljević,,Alma Prica,LEA
HR2019_013,Dnevnik Diane Budisavljević,,Biserka Ipsa,SUP
HR2019_013,Dnevnik Diane Budisavljević,,Igor Samobor,SUP
HR2019_013,Dnevnik Diane Budisavljević,,Urša Raukar,SUP
HR2019_013,Dnevnik Diane Budisavljević,,Mirjana Karanović,SUP
HR2019_013,Dnevnik Diane Budisavljević,,Tihomir Stanić,SUP
HR2019_013,Dnevnik Diane Budisavljević,,Katija Zubčić,MIN
HR2019_014,Dopunska nastava,,Ivan-Goran Vitez,DIR
HR2019_014,Dopunska nastava,,Milivoj Beader,LEA
HR2019_014,Dopunska nastava,,Željko Konigsknecht,SUP
HR2019_014,Dopunska nastava,,Zlatko Burić,SUP
HR2019_014,Dopunska nastava,,Darko Janes,SUP
HR2019_014,Dopunska nastava,,Nadežda Perišić-Radović,MIN
HR2019_014,Dopunska nastava,,Zlatan Zuhrić,MIN
HR2019_014,Dopunska nastava,,Davor Svedružić,MIN
HR2019_015,Ideš? Idem!,,Ljubo Zdjelarević,DIR
HR2019_015,Ideš? Idem!,,Zijad Gračić,SUP
HR2018_001,Ljetnikovac,,Damir Čučić,DIR
HR2018_001,Ljetnikovac,,Vojin Perić,LEA
HR2018_001,Ljetnikovac,,Damir Radić,SUP
HR2018_001,Ljetnikovac,,Krunoslav Heidler,MIN
HR2018_002,Sam samcat,,Bobo Jelčić,DIR
HR2018_002,Sam samcat,,Miki Manojlović,SUP
HR2018_002,Sam samcat,,Snježana Sinovčić-Šiškov,SUP
HR2018_002,Sam samcat,,Nina Erak,SUP
HR2018_002,Sam samcat,,Vinko Kraljević,SUP
HR2018_002,Sam samcat,,Ksenija Marinković,MIN
HR2018_003,Osmi povjerenik,,Ivan Salaj,DIR
HR2018_003,Osmi povjerenik,,Ivo Gregurević,SUP
HR2018_003,Osmi povjerenik,,Filip Šovagović,SUP
HR2018_003,Osmi povjerenik,,Mate Gulin,SUP
HR2018_003,Osmi povjerenik,,Spiro Guberina,SUP
HR2018_003,Osmi povjerenik,,Božidar Smiljanić,SUP
HR2018_003,Osmi povjerenik,,Stojan Matavulj,MIN
HR2018_004,Comic Sans,,Nevio Marasović,DIR
HR2018_004,Comic Sans,,Zlatko Burić,SUP
HR2018_004,Comic Sans,,Alma Prica,SUP
HR2018_004,Comic Sans,,Jette Ostan Vejrup,SUP
HR2018_004,Comic Sans,,Trpimir Jurkić,MIN
HR2018_004,Comic Sans,,Edita Karađole,MIN
HR2018_004,Comic Sans,,Branko Završan,MIN
HR2018_005,F20,,Arsen Anton Ostojić,DIR
HR2018_005,F20,,Alen Liverić,SUP
HR2018_005,F20,,Alen Šalinović,SUP
HR2018_005,F20,,Alma Prica,SUP
HR2018_005,F20,,Boris Miholjević,SUP
HR2018_005,F20,,Ksenija Marinković,SUP
HR2018_005,F20,,Goran Grgić,SUP
HR2018_006,Aleksi,,Barbara Vekarić,DIR
HR2018_006,Aleksi,,Aljoša Vučković,SUP
HR2018_006,Aleksi,,Neda Arnerić,SUP
HR2018_007,Happy End,,Anđelo Jurkas,DIR
HR2018_007,Happy End,,Barbara Nola,SUP
HR2018_007,Happy End,,Massimo Savić,SUP
HR2018_007,Happy End,,Slaven Knezović,MIN
HR2017_001,Anka,,Dejan Aćimović,DIR
HR2017_001,Anka,,Éric Cantona,SUP
HR2017_001,Anka,,Žarko Savić,SUP
HR2017_001,Anka,,Petar Mirčevski,SUP
HR2017_001,Anka,,Vlado Jovanovski,SUP
HR2017_001,Anka,,Nikola Kojo,MIN
HR2017_001,Anka,,Rade Šerbedžija,MIN
HR2017_001,Anka,,Denis Brižić,MIN
HR2017_001,Anka,,Goran Grgić,MIN
HR2017_001,Anka,,Mate Gulin,MIN
HR2017_002,Svinjari,,Ivan Livaković,DIR
HR2017_002,Svinjari,,Jasna Bilušić,LEA
HR2017_002,Svinjari,,Senka Bulić,SUP
HR2017_002,Svinjari,,Jadranka Matković,SUP
HR2017_002,Svinjari,,Vili Matula,SUP
HR2017_002,Svinjari,,Ljerka Prekratić,MIN
HR2017_003,Lavina,,Stanislav Tomić,DIR
HR2017_003,Lavina,,Stojan Matavulj,LEA
HR2017_003,Lavina,,Ksenija Marinković,SUP
HR2017_003,Lavina,,Goran Grgić,SUP
HR2017_003,Lavina,,Žarko Radić,MIN
HR2017_004,Fuck Off I Love You,,Anđelo Jurkas,DIR
HR2017_004,Fuck Off I Love You,,Sanja Vejnović,SUP
HR2017_004,Fuck Off I Love You,,Vera Zima,SUP
HR2017_004,Fuck Off I Love You,,Tonči Huljić,MIN
HR2017_005,Egzorcizam,,Dalibor Matanić,DIR
HR2017_005,Egzorcizam,,Senka Bulić,SUP
HR2017_006,Agape,,Branko Schmidt,DIR
HR2017_006,Agape,,Ivo Gregurević,SUP
HR2017_006,Agape,,Emir Hadžihafizbegović,SUP
HR2017_007,Mrtve ribe,,Kristijan Milić,DIR
HR2017_007,Mrtve ribe,,Dragan Despot,LEA
HR2017_007,Mrtve ribe,,Nermin Omić,SUP
HR2017_007,Mrtve ribe,,Dražen Mikulić,SUP
HR2017_007,Mrtve ribe,,Vinko Kraljević,SUP
HR2017_007,Mrtve ribe,,Asja Jovanović,SUP
HR2016_001,S one strane,,Zrinko Ogresta,DIR
HR2016_001,S one strane,,Ksenija Marinković,LEA
HR2016_001,S one strane,,Lazar Ristovski,SUP
HR2016_001,S one strane,,Vinko Kraljević,SUP
HR2016_001,S one strane,,Ivan Brkić,SUP
HR2016_001,S one strane,,Mate Gulin,SUP
HR2016_001,S one strane,,Lela Margitić,MIN
HR2016_001,S one strane,,Mira Bosanac,MIN
HR2016_001,S one strane,,Filip Radoš,MIN
HR2016_001,S one strane,,Marica Vidušić,MIN
HR2016_001,S one strane,,Niko Pavlović,MIN
HR2016_002,Zg80,,Igor Šeregi,DIR
HR2016_002,Zg80,,Franjo Jurčec,MIN
HR2016_002,Zg80,,Slavica Knežević,MIN
HR2016_002,Zg80,,Damir Šaban,MIN
HR2016_002,Zg80,,Danica Maksimović,MIN
HR2016_002,Zg80,,Mladen Andrejević,MIN
HR2016_003,Ustav Republike Hrvatske,,Rajko Grlić,DIR
HR2016_003,Ustav Republike Hrvatske,,Dejan Aćimović,SUP
HR2016_003,Ustav Republike Hrvatske,,Ksenija Marinković,SUP
HR2016_003,Ustav Republike Hrvatske,,Božidar Smiljanić,SUP
HR2016_003,Ustav Republike Hrvatske,,Zdenko Jelčić,SUP
HR2016_003,Ustav Republike Hrvatske,,Željko Konigsknecht,SUP
HR2016_003,Ustav Republike Hrvatske,,Željko Duvnjak,MIN
HR2016_004,Ministarstvo ljubavi,,Pavo Marinković,DIR
HR2016_004,Ministarstvo ljubavi,,Dražen Kühn,SUP
HR2016_004,Ministarstvo ljubavi,,Milan Štrljić,SUP
HR2016_004,Ministarstvo ljubavi,,Ksenija Marinković,SUP
HR2016_004,Ministarstvo ljubavi,,Alma Prica,SUP
HR2016_004,Ministarstvo ljubavi,,Milivoj Beader,MIN
HR2016_004,Ministarstvo ljubavi,,Bruna Bebić-Tudor,MIN
HR2016_004,Ministarstvo ljubavi,,Edita Karađole,MIN
HR2016_005,Sve najbolje,,Snježana Tribuson,DIR
HR2016_005,Sve najbolje,,Ksenija Marinković,LEA
HR2016_005,Sve najbolje,,Bogdan Diklić,SUP
HR2016_005,Sve najbolje,,Ksenija Pajić,SUP
HR2016_005,Sve najbolje,,Ivo Gregurević,SUP
HR2016_006,Goran,,Nevio Marasović,DIR
HR2016_006,Goran,,Milan Štrljić,MIN
HR2015_001,Most na kraju svijeta,,Branko Ištvančić,DIR
HR2015_001,Most na kraju svijeta,,Vlatko Dulić,SUP
HR2015_001,Most na kraju svijeta,,Boro Stjepanović,SUP
HR2015_001,Most na kraju svijeta,,Miralem Zupčević,SUP
HR2015_001,Most na kraju svijeta,,Ivan Brkić,SUP
HR2015_001,Most na kraju svijeta,,Slobodan Ćustić,SUP
HR2015_001,Most na kraju svijeta,,Vinko Kraljević,MIN
HR2015_001,Most na kraju svijeta,,Radoslava Mrkšić,MIN
HR2015_002,Takva su pravila,,Ognjen Sviličić,DIR
HR2015_002,Takva su pravila,,Emir Hadžihafizbegović,LEA
HR2015_002,Takva su pravila,,Mirela Brekalo,SUP
HR2015_002,Takva su pravila,,Mesud Dedović,SUP
HR2015_002,Takva su pravila,,Ljiljana Bogojević,MIN
HR2015_003,Kosac,,Zvonimir Jurić,DIR
HR2015_003,Kosac,,Ivo Gregurević,LEA
HR2015_003,Kosac,,Mirjana Karanović,SUP
HR2015_003,Kosac,,Zlatko Burić,SUP
HR2015_003,Kosac,,Peter Musevski,SUP
HR2015_003,Kosac,,Vinko Kraljević,MIN
HR2015_003,Kosac,,Mirela Brekalo,MIN
HR2015_004,Zagreb Cappuccino,,Vanja Juranić,DIR
HR2015_004,Zagreb Cappuccino,,Jadranka Elezović,SUP
HR2015_004,Zagreb Cappuccino,,Dušan Gojić,SUP
HR2015_005,Ti mene nosiš,,Ivona Juka,DIR
HR2015_005,Ti mene nosiš,,Vojislav Brajović,SUP
HR2015_005,Ti mene nosiš,,Doris Šarić-Kukuljica,SUP
HR2015_005,Ti mene nosiš,,Krunoslav Šarić,SUP
HR2015_005,Ti mene nosiš,,Slavica Knežević,SUP
HR2015_005,Ti mene nosiš,,Asja Jovanović,MIN
HR2015_006,Zvizdan,,Dalibor Matanić,DIR
HR2015_006,Zvizdan,,Trpimir Jurkić,SUP
HR2015_006,Zvizdan,,Mira Banjac,SUP
HR2015_007,Narodni heroj Ljiljan Vidić,,Ivan-Goran Vitez,DIR
HR2015_007,Narodni heroj Ljiljan Vidić,,Stojan Matavulj,SUP
HR2015_007,Narodni heroj Ljiljan Vidić,,Dragan Despot,SUP
HR2015_007,Narodni heroj Ljiljan Vidić,,Dražen Kühn,SUP
HR2015_007,Narodni heroj Ljiljan Vidić,,Slavica Knežević,SUP
HR2015_007,Narodni heroj Ljiljan Vidić,,Anja Šovagović-Despot,MIN
HR2015_007,Narodni heroj Ljiljan Vidić,,Zvonimir Zoričić,MIN
HR2015_007,Narodni heroj Ljiljan Vidić,,Željko Konigsknecht,MIN
HR2014_001,Projekcije,,Zrinko Ogresta,DIR
HR2014_001,Projekcije,,Vladimir Jurc,SUP
HR2014_001,Projekcije,,Ksenija Pajić,SUP
HR2014_001,Projekcije,,Doris Šarić-Kukuljica,MIN
HR2014_002,Hitac,,Robert Orhel,DIR
HR2014_002,Hitac,,Milan Štrljić,SUP
HR2014_002,Hitac,,Milan Pleština,SUP
HR2014_002,Hitac,,Danko Ljuština,SUP
HR2014_002,Hitac,,Branko Meničanin,SUP
HR2014_002,Hitac,,Lena Politeo,MIN
HR2014_003,Majstori,,Dalibor Matanić,DIR
HR2014_003,Majstori,,Mate Gulin,MIN
HR2014_004,Duh babe Ilonke,,Tomislav Žaja,DIR
HR2014_004,Duh babe Ilonke,,Krunoslav Šarić,SUP
HR2014_004,Duh babe Ilonke,,Sabina Ajrula,SUP
HR2014_004,Duh babe Ilonke,,Ljiljana Bogojević,SUP
HR2014_004,Duh babe Ilonke,,Inge Appelt,MIN
HR2014_004,Duh babe Ilonke,,Zlatan Zuhrić,MIN
HR2014_005,Simon Čudotvorac,,Petar Orešković,DIR
HR2014_005,Simon Čudotvorac,,Elizabeta Kukić,SUP
HR2014_005,Simon Čudotvorac,,Seka Sablić,SUP
HR2014_005,Simon Čudotvorac,,Franjo Jurčec,SUP
HR2014_005,Simon Čudotvorac,,Žarko Potočnjak,SUP
HR2014_005,Simon Čudotvorac,,Miljenka Androić,MIN
HR2014_006,Otok ljubavi,,Jasmila Žbanić,DIR
HR2014_006,Otok ljubavi,,Franco Nero,SUP
HR2014_006,Otok ljubavi,,Branka Petrić,SUP
HR2014_006,Otok ljubavi,,Lee Delong,SUP
HR2014_007,Happy Endings,,Darko Suvak,DIR
HR2014_007,Happy Endings,,Zlatan Zuhrić,SUP
HR2014_007,Happy Endings,,Mate Gulin,SUP
HR2014_007,Happy Endings,,Rajko Bundalo,SUP
HR2014_007,Happy Endings,,Dražen Ilinčić,SUP
HR2014_007,Happy Endings,,Denis Brižić,MIN
HR2014_008,Broj 55,,Kristijan Milić,DIR
HR2014_008,Broj 55,,Dražen Mikulić,SUP
HR2014_008,Broj 55,,Darko Milas,SUP
FR2023_001,Tirailleurs,,Mathieu Vadepied,DIR
FR2023_001,Tirailleurs,,François Chattot,MIN
FR2023_002,Cet été-là,,Éric Lartigau,DIR
FR2023_002,Cet été-là,,Ángela Molina,MIN
FR2023_002,Cet été-là,,Éric Lartigau,MIN
FR2023_003,16 ans,,Philippe Lioret,DIR
FR2023_003,16 ans,,Jean-Pierre Lorit,SUP
FR2023_003,16 ans,,Arsène Mosca,SUP
FR2023_003,16 ans,,Éric Théobald,MIN
FR2023_004,Etugen,,Maud Baignères,DIR
FR2023_004,Etugen,,Arnaud Riou,DIR
FR2023_004,Etugen,,Arnaud Riou,NAR
FR2023_005,Mes chers espions,,Vladimir Léon,DIR
FR2023_006,Les Cyclades,,Marc Fitoussi,DIR
FR2023_006,Les Cyclades,,Kristin Scott Thomas,SUP
FR2023_007,Les Cadors,,Julien Guetta,DIR
FR2023_007,Les Cadors,,Jean-Paul Rouve,LEA
FR2023_007,Les Cadors,,Michel Blanc,SUP
FR2023_007,Les Cadors,,Marie Berto,MIN
FR2023_008,L'Envol,,Pietro Marcello,DIR
FR2023_008,L'Envol,,Raphaël Thiéry,SUP
FR2023_008,L'Envol,,Noémie Lvovsky,SUP
FR2023_008,L'Envol,,Yolande Moreau,SUP
FR2023_008,L'Envol,,Bernard Blancan,MIN
FR2023_008,L'Envol,,François Négret,MIN
FR2023_009,Grand Marin,,Dinara Drukarova,DIR
FR2023_009,Grand Marin,,Sam Louwyck,SUP
FR2023_009,Grand Marin,,Antonythasan Jesuthasan,MIN
FR2023_010,De Humani Corporis Fabrica,,Lucien Castaing-Taylor,DIR
FR2023_010,De Humani Corporis Fabrica,,Verena Paravel,DIR
FR2023_011,Ma ville demain,,Mathieu Coffin,DIR
FR2023_011,Ma ville demain,,Caroline Dragacci,DIR
FR2023_011,Ma ville demain,,Marie Montvuagnard,DIR
FR2023_012,Swing Rendez-vous,,Gérome Barry,DIR
FR2023_012,Swing Rendez-vous,,Arielle Dombasle,MIN
FR2023_012,Swing Rendez-vous,,Bernard Pivot,MIN
FR2023_013,La Guerre des Lulus,,Yann Samuell,DIR
FR2023_013,La Guerre des Lulus,,Didier Bourdon,MIN
FR2023_014,Le Clan,,Éric Fraticelli,DIR
FR2023_014,Le Clan,,Jean-François Perrone,LEA
FR2023_014,Le Clan,,Philippe Corti,LEA
FR2023_014,Le Clan,,Pascal Olmeta,MIN
FR2023_014,Le Clan,,Sophie Marceau,MIN
FR2023_015,Youssef Salem a du succès,,Baya Kasmi,DIR
FR2023_015,Youssef Salem a du succès,,Noémie Lvovsky,SUP
FR2023_015,Youssef Salem a du succès,,Abbes Zahmani,SUP
FR2023_015,Youssef Salem a du succès,,Tassadit Mandi,SUP
FR2023_015,Youssef Salem a du succès,,Arnaud Viviant,MIN
FR2023_015,Youssef Salem a du succès,,Michel Leclerc,MIN
FR2023_015,Youssef Salem a du succès,,Stéphane Foenkinos,MIN
FR2023_016,Brillantes,,Sylvie Gautier,DIR
FR2023_016,Brillantes,,Souad Amidou,SUP
FR2023_017,Le Chant des vivants,,Cécile Allegra,DIR
FR2023_018,Mon vieux,,Marjory Dejardin,DIR
FR2023_018,Mon vieux,,Élie Semoun,DOC
FR2023_019,Pattie et la colère de Poséidon,,David Alaux,DIR
FR2023_019,Pattie et la colère de Poséidon,,Éric Tosti,DIR
FR2023_019,Pattie et la colère de Poséidon,,Jean-François Tosti,DIR
FR2023_019,Pattie et la colère de Poséidon,,Michel Tureau,VOI
FR2023_019,Pattie et la colère de Poséidon,,Pierre Richard,VOI
FR2023_019,Pattie et la colère de Poséidon,,Paul Borne,VOI
FR2023_019,Pattie et la colère de Poséidon,,Pascal Casanova,VOI
FR2023_019,Pattie et la colère de Poséidon,,Céline Montsarrat,VOI
FR2023_019,Pattie et la colère de Poséidon,,Serge Biavan,VOI
FR2023_020,Vaincre ou mourir,,Paul Mignot,DIR
FR2023_020,Vaincre ou mourir,,Vincent Mottez,DIR
FR2023_020,Vaincre ou mourir,,Gilles Cohen,SUP
FR2023_020,Vaincre ou mourir,,Francis Renaud,MIN
FR2023_020,Vaincre ou mourir,,Jean-Hugues Anglade,MIN
FR2023_020,Vaincre ou mourir,,Jacques Milazzo,MIN
FR2023_021,Divertimento,,Marie-Castille Mention-Schaar,DIR
FR2023_021,Divertimento,,Niels Arestrup,SUP
FR2023_021,Divertimento,,Zinedine Soualem,SUP
FR2023_021,Divertimento,,Laurent Cirade,MIN
FR2023_022,Interdit aux chiens et aux Italiens,,Alain Ughetto,DIR
FR2023_022,Interdit aux chiens et aux Italiens,,Ariane Ascaride,VOI
FR2023_022,Interdit aux chiens et aux Italiens,,Laurent Pasquier,VOI
FR2023_022,Interdit aux chiens et aux Italiens,,Bruno Fontaine,VOI
FR2023_022,Interdit aux chiens et aux Italiens,,Jacques Chambon,VOI
FR2023_022,Interdit aux chiens et aux Italiens,,Alain Ughetto,NAR
FR2023_023,Un petit miracle,,Sophie Boudre,DIR
FR2023_023,Un petit miracle,,Eddy Mitchell,LEA
FR2023_023,Un petit miracle,,Régis Laspalès,SUP
FR2023_023,Un petit miracle,,Michel Crémadès,MIN
FR2023_023,Un petit miracle,,Martine Amisse,MIN
FR2023_024,Retour à Séoul,,Ramzi Ben Sliman,DIR
FR2023_024,Retour à Séoul,,Kwang-rok Oh,SUP
FR2023_024,Retour à Séoul,,Louis-Do de Lencquesaing,MIN
FR2023_024,Retour à Séoul,,Ouk-sook Hur,MIN
FR2023_024,Retour à Séoul,,Régine Vial,MIN
FR2023_025,Neneh Superstar,,Ramzi Ben Sliman,DIR
FR2023_025,Neneh Superstar,,Cédric Kahn,MIN
FR2023_025,Neneh Superstar,,Richard Sammel,MIN
FR2023_025,Neneh Superstar,,Nathalie Richard,MIN
FR2023_025,Neneh Superstar,,Marilyne Canto,MIN
FR2023_026,"Ashkal, l'enquête de Tunis",,Youssef Chebbi,DIR
FR2023_026,"Ashkal, l'enquête de Tunis",,Bahri Rahali,MIN
FR2023_027,Quitte pour la peur,,Bruno François-Boucher,DIR
FR2023_027,Quitte pour la peur,,Éric Beslay,SUP
FR2023_027,Quitte pour la peur,,François Le Roux,SUP
FR2023_028,Astérix & Obélix : L'Empire du Milieu,,Guillaume Canet,DIR
FR2023_028,Astérix & Obélix : L'Empire du Milieu,,Vincent Cassel,SUP
FR2023_028,Astérix & Obélix : L'Empire du Milieu,,Pierre Richard,MIN
FR2023_028,Astérix & Obélix : L'Empire du Milieu,,José Garcia,MIN
FR2023_028,Astérix & Obélix : L'Empire du Milieu,,Philippe Katerine,MIN
