film_id,nat_title,person_id,person_name,role_class,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,TBD,Christian Kuchenbuch,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Lena Knauss,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Lina Wendel,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Walter Kreye,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Oliver Sauer ,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Alexander Lutz,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Ulrich Kodjo Wendt,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,TBD,Krischa Weber,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,TBD,Andreas Köhler,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,TBD,Babett Arens,LEA,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,TBD,Stephan Baumecker ,LEA,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,TBD,Christian Pätzold,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,TBD,Richard Sammel,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder meiner Mutter ,TBD,Melanie Lischker,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,TBD,Hans Steinbichler,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,TBD,Gabriela Maria Schmeide,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,TBD,Hannelore Elsner,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,TBD,Heiner Lauterbach,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,TBD,Nikias Chryssos,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,TBD,Sam Louwyck,LEA,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,TBD,Wolfgang Czeczor,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,TBD,Adrian Frieling,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Doron Paz,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Yoav Paz ,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Yehuda Almagor,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Michael Brandner,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Tim Wilde,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Petra Berndt,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,TBD,Eckhard Preuß,MIN,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,TBD,Abel Ferrara,DIR,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,TBD,Babak Karimi,SUP,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,TBD,Carla Cassola,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Wunderschön ,TBD,Karoline Herfurth,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Wunderschön ,TBD,Karoline Herfurth,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Wunderschön ,TBD,Martina Gedeck ,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Wunderschön ,TBD,Joachim Król,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Wunderschön ,TBD,Andrea Eckert ,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Katharina Marie Schubert,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Corinna Harfouch,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Peter-René Lüdicke,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Jörg Schüttauf,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Gabriela Maria Schmeide,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Ulrike Krumbiegel,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Stephan Bissmeier,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Imogen Kogge,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Christian Koerner,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Franziska Ritter,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Peter Jordan,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Das Mädchen mit den goldenen Hände,TBD,Victoria Trauttmansdorff,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Bettina ,TBD,Lutz Pehnert,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Bettina ,TBD,Bettina Wegner,DOC,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Natja Brunckhorst,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Corinna Harfouch,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Joachim Król,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Felix Vörtler ,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Thomas Krutmann,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Alles in bester Ordnung,TBD,Peter Brachschoss,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Heikos Welt,TBD,Dominik Galizia,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Heikos Welt,TBD,Heike Hanold-Lynch,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Heikos Welt,TBD,Hans Jürgen Alf,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Heikos Welt,TBD,Werner Böhnke,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_006,A E I O U - Das schnelle Alphabet der Liebe,TBD,Nicolette Krebitz,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_006,A E I O U - Das schnelle Alphabet der Liebe,TBD,Sophie Rois,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_006,A E I O U - Das schnelle Alphabet der Liebe,TBD,Udo Kier ,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_006,A E I O U - Das schnelle Alphabet der Liebe,TBD,Bernhard Schütz,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_006,A E I O U - Das schnelle Alphabet der Liebe,TBD,Peter Jordan,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Doris Dörrie,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Andrea Sawatzki,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Maria Happel,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Sema Poyraz,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Semra Üysallar,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Freibad,TBD,Ulla Geiger,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Alle reden übers Wetter ,TBD,Annika Pinske ,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Alle reden übers Wetter ,TBD,Anne-Kathrin Gummich,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Alle reden übers Wetter ,TBD,Christine Schorn,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Alle reden übers Wetter ,TBD,Hermann Beyer ,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Lars Jessen ,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Peter Franke,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Rainer Bock,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Hildegard Schmahl ,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Gabriela Maria Schmeide,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Jan Georg Schütte,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Ulrike Bliefert ,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Peter Jordan,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Michael Lott ,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_009,      Mittagsstunde,TBD,Jörg Pose,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_010,Mutter,TBD,Carolin Schmitz,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_010,Mutter,TBD,Anke Engelke ,DOC,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Der Nachname,TBD,Sönke Wortmann ,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Der Nachname,TBD,Iris Berben,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Der Nachname,TBD,Christoph Maria Herbst,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Der Nachname,TBD,Justus Von Dohnanyi,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Andreas Schmidbauer,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Tanja Schmidbauer,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Thomas Kress,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Angelika Sedlmeier,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Uli Bauer,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Astrid Polak,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Veronika von Quast,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_012,Wer gräbt den Bestatter ein?,TBD,Peter Rappenglück,MIN,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Die stillen Trabanten,TBD,Thomas Stuber,DIR,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Die stillen Trabanten,TBD,Nastassja Kinski,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Die stillen Trabanten,TBD,Martina Gedeck ,LEA,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Die stillen Trabanten,TBD,Peter Kurth,SUP,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Die stillen Trabanten,TBD,Hermann Beyer ,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Loles León,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Santiago Segura,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Santiago Segura,PRO,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Santiago Segura,SCR,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Santiago Segura,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_001,Padre no hay más que uno 2: La llegada de la suegra,TBD,Leo Harlem,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,TBD,Albert Pintó,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,TBD,Concha Velasco,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 32,TBD,Javier Botet,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_002,Malasaña 33,TBD,José Luis de Madariaga,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,TBD,Jordi Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,TBD,Alfonso Sánchez,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_003,Superagente Makey,TBD,Leo Harlem,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,TBD,Sergi López,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,TBD,Ramón Barea,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_004,La boda de Rosa,TBD,Icíar Bollaín,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_005,El plan,TBD,Chema del Barco,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_005,El plan,TBD,Polo Menárguez,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,TBD,Bernabé Rico,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,TBD,Kiti Mánver,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,TBD,José Sacristán,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_006,El inconveniente,TBD,Ana Fernández,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,TBD,David Galán Galindo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_007,Orígenes secretos,TBD,Antonio Resines,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,TBD,Juanma Bajo Ulloa,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,TBD,Harriet Sansom Harris,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_008,Baby,TBD,Charo López,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,TBD,Pedro Collantes,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_009,El arte de volver,TBD,Celso Bugallo,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,TBD,Isabel Coixet,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,TBD,Timothy Spall,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,TBD,Carmen Machi,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_010,Nieva en Benidorm,TBD,Pedro Casablanc,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,TBD,Natxo Leuza,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,TBD,"Enrique Villarreal ""El Drogas""",DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_011,El Drogas,TBD,Rosendo Mercado,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,TBD,Gracia Querejeta,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,TBD,Emma Suárez,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,TBD,Adriana Ozores,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,TBD,Blanca Portillo,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_012,Invisibles,TBD,Pedro Casablanc,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,TBD,Álvaro Díaz Lorenzo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,TBD,Victoria Abril,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_013,La lista de los deseos,TBD,Manuel Tallafé,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Carlos Iglesias,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Carlos Iglesias,SCR,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Carlos Iglesias,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,José Mota,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Santiago Segura,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Ana Fernández,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,Roberto Álvarez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_014,La suite nupcial,TBD,María José Alfonso,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,TBD,Beda Docampo Feijóo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,TBD,Gonzalo de Castro,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,TBD,Ginés García Millán,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_015,La maldición del guapo,TBD,Carlos Hipólito,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Fernando González Molina,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Francesc Orella,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Imanol Arias,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Itziar Aizpuru,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Alicia Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Ana Wagener,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Pedro Casablanc,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Susi Sánchez,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,TBD,Colin McFarlane,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,TBD,Belén Verdugo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,TBD,Ignacio Latierro,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,TBD,Fernando Savater,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,TBD,Jon Cortegoso,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,TBD,Javier Herrán,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,TBD,Claudio Zulian,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,TBD,Joan Vall Karsunke,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,TBD,Xicu Cabanyes,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,TBD,Vicenç Altaió,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,TBD,Joan Vall Karsunke,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",TBD,Antoni P. Canet,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,TBD,Santiago Solera,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,TBD,Pedro Pérez Rosado,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,TBD,Victoria Salvador,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,TBD,Juli Mira,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Emilio Ruiz Barrachina,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Víctor Manuel,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Ana Belén,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Joan Manuel Serrat,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Miguel Ríos,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,Joaquín Sabina,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,TBD,José Luis García Sánchez,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Octavio Lasheras,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Anna Utrecht,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,María José Alfonso,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Máximo Valverde,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Manuel Zarzo,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Guillermo Montesinos,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Saturnino García,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Mariano Venancio,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Carlos Manuel Díaz ,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Silvia Casanova,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Tony Antonio,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Guillermo Antón,MIN,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,TBD,Jesús Guzmán,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,TBD,Raquel Gómez Troyano,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,Rosi Troyano Díaz,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Rocío Martín,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,José Luis García Cossío,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,José Luis García Cossío,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Joaquín Sabina,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,El Gran Wyoming,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Luis García Montero,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Almudena Grandes,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Martirio,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,TBD,Manuel Morón,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,TBD,Xavier Martínez-Soler,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,TBD,José Luis Aguirre,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Pablo Malo,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Imanol Arias,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Ana Belén,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Arturo Fernández,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,José Frade,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Diego Galán,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,José Luis Garci,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Víctor Manuel,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Pedro Olea,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Ángel Pardo,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,José Sacristán,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Joan Manuel Serrat,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Imanol Uribe,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Máximo Valverde,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,TBD,Concha Velasco,DOC,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",TBD,Patxi Uriz,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,TBD,Miguel Ángel Tobías,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,TBD,Micky Molina,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,TBD,Miriam Díaz Aroca,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Víctor Matellano,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Manuel Martínez Velasco,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Isaac Berrocal,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Piter Moreira,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Erika Elizalde,DIR,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Saturnino García,LEA,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,José Lifante,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Micky Molina,SUP,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,TBD,Lone Fleming,SUP,,,,,,,,,,,,,,,,,,,,,
